Product_ID,Brand_ID,Generic_ID,Company_ID,Strength,Unit_Size,MRP,Status
PROD002112,BRD002887,GEN002887,COMP000001,Standard,10's,0.0,Active
PROD002113,BRD002888,GEN002888,COMP000001,Standard,10's,0.0,Active
PROD002114,BRD002889,GEN002889,COMP000001,Standard,10's,0.0,Active
PROD002115,BRD002890,GEN002890,COMP000001,Standard,10 ml /vial,0.0,Active
PROD002116,BRD002891,GEN002891,COMP000001,Standard,100 ml,0.0,Active
PROD002117,BRD002892,GEN002892,COMP000001,Standard,60 ml / 1 Bottle,0.0,Active
PROD002118,BRD002893,GEN002893,COMP000001,Standard,15's,0.0,Active
PROD002119,BRD002894,GEN002894,COMP000001,Standard,10's,0.0,Active
PROD002120,BRD002895,GEN002895,COMP000001,Standard,10's,0.0,Active
PROD002121,BRD002896,GEN002896,COMP000001,Standard,10's,0.0,Active
PROD002122,BRD002897,GEN002897,COMP000001,Standard,10's,0.0,Active
PROD002123,BRD002898,GEN002898,COMP000001,Standard,10's,0.0,Active
PROD002124,BRD002899,GEN002899,COMP000001,Standard,10's,0.0,Active
PROD002125,BRD002900,GEN002900,COMP000001,Standard,10's,0.0,Active
PROD002126,BRD005001,GEN005001,COMP000001,Standard,1's,27.19,Active
PROD002127,BRD005002,GEN005002,COMP000001,Standard,1's,63.75,Active
PROD002128,BRD005003,GEN005003,COMP000001,Standard,1's,161.25,Active
PROD002129,BRD005004,GEN005004,COMP000001,Standard,1's,51.56,Active
PROD002130,BRD005005,GEN005005,COMP000001,Standard,1's,33.75,Active
PROD002131,BRD005006,GEN005006,COMP000001,Standard,1's,14.06,Active
PROD002132,BRD005007,GEN005007,COMP000001,Standard,1's,18.75,Active
PROD002133,BRD005008,GEN005008,COMP000001,Standard,1's,28.13,Active
PROD002134,BRD005009,GEN005009,COMP000001,Standard,1's,1.03,Active
PROD002135,BRD005010,GEN005010,COMP000001,Standard,1's,2.57,Active
PROD002136,BRD005011,GEN005011,COMP000001,Standard,1's,3.09,Active
PROD002137,BRD005012,GEN005012,COMP000001,Standard,1's,4.64,Active
PROD002138,BRD005013,GEN005013,COMP000001,Standard,1's,8.44,Active
PROD002139,BRD005014,GEN005014,COMP000001,Standard,1's,1.88,Active
PROD002140,BRD005015,GEN005015,COMP000001,Standard,1's,1.41,Active
PROD002141,BRD005016,GEN005016,COMP000001,Standard,1's,0.94,Active
PROD002142,BRD005017,GEN005017,COMP000001,Standard,1's,1.41,Active
PROD002143,BRD005019,GEN005019,COMP000001,Standard,1's,23.44,Active
PROD002144,BRD005020,GEN005020,COMP000001,Standard,1's,51.56,Active
PROD002145,BRD005021,GEN005021,COMP000001,Standard,1's,75.0,Active
PROD002146,BRD005022,GEN005022,COMP000001,Standard,1's,79.69,Active
PROD002147,BRD005023,GEN005023,COMP000001,Standard,1's,56.25,Active
PROD002148,BRD005024,GEN005024,COMP000001,Standard,1's,6.56,Active
PROD002149,BRD005025,GEN005025,COMP000001,Standard,1's,6.56,Active
PROD002150,BRD005026,GEN005026,COMP000001,Standard,1's,6.56,Active
PROD002151,BRD005027,GEN005027,COMP000001,Standard,1's,6.56,Active
PROD002152,BRD005030,GEN005030,COMP000001,Standard,1's,3.75,Active
PROD002153,BRD005033,GEN005033,COMP000001,Standard,1's,3.75,Active
PROD002154,BRD005037,GEN005037,COMP000001,Standard,1's pack,15.94,Active
PROD002155,BRD005039,GEN005039,COMP000001,Standard,1's,51.56,Active
PROD002156,BRD005040,GEN005040,COMP000001,Standard,1's,51.56,Active
PROD002157,BRD005041,GEN005041,COMP000001,Standard,1's pack,30.0,Active
PROD002158,BRD005046,GEN005046,COMP000001,Standard,1's,32.81,Active
PROD002159,BRD005047,GEN005047,COMP000001,Standard,1's,32.81,Active
PROD002160,BRD005048,GEN005048,COMP000001,Standard,1's,32.81,Active
PROD002161,BRD005049,GEN005049,COMP000001,Standard,1's,32.81,Active
PROD002162,BRD005050,GEN005050,COMP000001,Standard,1's,32.81,Active
PROD002163,BRD005051,GEN005051,COMP000001,Standard,1's,32.81,Active
PROD002164,BRD005052,GEN005052,COMP000001,Standard,1's,37.5,Active
PROD002165,BRD005053,GEN005053,COMP000001,Standard,1's,75.0,Active
PROD002166,BRD005054,GEN005054,COMP000001,Standard,1's,70.31,Active
PROD002167,BRD005055,GEN005055,COMP000001,Standard,1's,65.63,Active
PROD002168,BRD005056,GEN005056,COMP000001,Standard,1's,65.63,Active
PROD002169,BRD005057,GEN005057,COMP000001,Standard,1's,65.63,Active
PROD002170,BRD005058,GEN005058,COMP000001,Standard,1's,65.63,Active
PROD002171,BRD005059,GEN005059,COMP000001,Standard,1's,65.63,Active
PROD002172,BRD005060,GEN005060,COMP000001,Standard,1's,65.63,Active
PROD002173,BRD005061,GEN005061,COMP000001,Standard,1's,65.63,Active
PROD002174,BRD005062,GEN005062,COMP000001,Standard,1's,65.63,Active
PROD002175,BRD005064,GEN005064,COMP000001,Standard,1's,206.25,Active
PROD002176,BRD005065,GEN005065,COMP000001,Standard,1's,93.75,Active
PROD002177,BRD005066,GEN005066,COMP000001,Standard,1's,93.75,Active
PROD002178,BRD005067,GEN005067,COMP000001,Standard,1's,26.0,Active
PROD002179,BRD005070,GEN005070,COMP000001,Standard,1's,39.38,Active
PROD002180,BRD005071,GEN005071,COMP000001,Standard,1's,45.0,Active
PROD002181,BRD005073,GEN005073,COMP000001,Standard,1's,22.5,Active
PROD002182,BRD005077,GEN005077,COMP000001,Standard,1's mono-carton,25.31,Active
PROD002183,BRD005078,GEN005078,COMP000001,Standard,1's mono-carton,42.19,Active
PROD002184,BRD005079,GEN005079,COMP000001,Standard,1's,18.75,Active
PROD002185,BRD005094,GEN005094,COMP000001,Standard,1's,6.56,Active
PROD002186,BRD005095,GEN005095,COMP000001,Standard,1's,7.5,Active
PROD002187,BRD005096,GEN005096,COMP000001,Standard,1's,8.44,Active
PROD002188,BRD005097,GEN005097,COMP000001,Standard,1's,1.03,Active
PROD002189,BRD006001,GEN006001,COMP000001,Standard,PAIR,20.63,Active
PROD002190,BRD006002,GEN006002,COMP000001,Standard,PAIR,20.63,Active
PROD002191,BRD006003,GEN006003,COMP000001,Standard,PAIR,20.63,Active
PROD002192,BRD006004,GEN006004,COMP000001,Standard,PAIR,18.75,Active
PROD002193,BRD006006,GEN006006,COMP000001,Standard,1's,3.28,Active
PROD002194,BRD006007,GEN006007,COMP000001,Standard,1's,3.97,Active
PROD002195,BRD006009,GEN006009,COMP000001,Standard,1's,2.0,Active
PROD002196,BRD006010,GEN006010,COMP000001,Standard,1's,13.13,Active
PROD002197,BRD006011,GEN006011,COMP000001,Standard,1's,6.56,Active
PROD002198,BRD006012,GEN006012,COMP000001,Standard,1's,6.56,Active
PROD002199,BRD006013,GEN006013,COMP000001,Standard,1's,7.5,Active
PROD002200,BRD006014,GEN006014,COMP000001,Standard,1's,7.5,Active
PROD002201,BRD006015,GEN006015,COMP000001,Standard,1's,8.44,Active
PROD002202,BRD006016,GEN006016,COMP000001,Standard,1's,9.38,Active
PROD002203,BRD006017,GEN006017,COMP000001,Standard,1's,9.38,Active
PROD002204,BRD006018,GEN006018,COMP000001,Standard,1's,10.31,Active
PROD002205,BRD006020,GEN006020,COMP000001,Standard,1's,60.94,Active
PROD002206,BRD006021,GEN006021,COMP000001,Standard,1's,60.94,Active
PROD002207,BRD006022,GEN006022,COMP000001,Standard,1's,37.5,Active
PROD002208,BRD006023,GEN006023,COMP000001,Standard,1's,37.5,Active
PROD002209,BRD006024,GEN006024,COMP000001,Standard,1's,37.5,Active
PROD002210,BRD006025,GEN006025,COMP000001,Standard,1's,37.5,Active
PROD002211,BRD006026,GEN006026,COMP000001,Standard,1's,37.5,Active
PROD002212,BRD006027,GEN006027,COMP000001,Standard,1's,9.38,Active
PROD002213,BRD006028,GEN006028,COMP000001,Standard,1's,9.38,Active
PROD002214,BRD006029,GEN006029,COMP000001,Standard,1's,9.38,Active
PROD002215,BRD006030,GEN006030,COMP000001,Standard,1's,12.19,Active
PROD002216,BRD006031,GEN006031,COMP000001,Standard,1's,51.56,Active
PROD002217,BRD006032,GEN006032,COMP000001,Standard,1's,14.06,Active
PROD002218,BRD006033,GEN006033,COMP000001,Standard,1's,5.16,Active
PROD002219,BRD006035,GEN006035,COMP000001,Standard,1's,14.06,Active
PROD002220,BRD006036,GEN006036,COMP000001,Standard,1's,14.06,Active
PROD002221,BRD006037,GEN006037,COMP000001,Standard,1's,14.06,Active
PROD002222,BRD006038,GEN006038,COMP000001,Standard,1's,14.06,Active
PROD002223,BRD006039,GEN006039,COMP000001,Standard,1's,28.13,Active
PROD002224,BRD006040,GEN006040,COMP000001,Standard,1's,93.75,Active
PROD002225,BRD006042,GEN006042,COMP000001,Standard,1's,16.88,Active
PROD002226,BRD006045,GEN006045,COMP000001,Standard,1's,10.31,Active
PROD002227,BRD006046,GEN006046,COMP000001,Standard,1's,10.31,Active
PROD002228,BRD006047,GEN006047,COMP000001,Standard,1's,10.31,Active
PROD002229,BRD006048,GEN006048,COMP000001,Standard,1's,10.31,Active
PROD002230,BRD006049,GEN006049,COMP000001,Standard,1's,10.31,Active
PROD002231,BRD006050,GEN006050,COMP000001,Standard,Pair,120.0,Active
PROD002232,BRD006051,GEN006051,COMP000001,Standard,Pair,120.0,Active
PROD002233,BRD006052,GEN006052,COMP000001,Standard,Pair,120.0,Active
PROD002234,BRD007001,GEN007001,COMP000001,Standard,1's,160.0,Active
PROD002235,BRD008001,GEN008001,COMP000001,Standard,1's,42.19,Active
PROD002236,BRD008002,GEN008002,COMP000001,Standard,1's,75.0,Active
PROD002237,BRD008003,GEN008003,COMP000001,Standard,1's,42.19,Active
PROD002238,BRD008005,GEN008005,COMP000001,Standard,1's,42.19,Active
PROD002239,BRD008006,GEN008006,COMP000001,Standard,1's,42.19,Active
PROD002240,BRD008007,GEN008007,COMP000001,Standard,1's,46.88,Active
PROD002241,BRD008012,GEN008012,COMP000001,Standard,1's,46.88,Active
PROD002242,BRD008013,GEN008013,COMP000001,Standard,1's,42.19,Active
PROD002243,BRD008014,GEN008014,COMP000001,Standard,1's,51.56,Active
PROD002244,BRD008015,GEN008015,COMP000001,Standard,1's,220.31,Active
PROD002245,BRD008019,GEN008019,COMP000001,Standard,1's,220.31,Active
PROD002246,BRD008021,GEN008021,COMP000001,Standard,1's,37.5,Active
PROD002247,BRD008022,GEN008022,COMP000001,Standard,1's,42.19,Active
PROD002248,BRD008023,GEN008023,COMP000001,Standard,1's,28.13,Active
PROD002249,BRD008024,GEN008024,COMP000001,Standard,1's,28.13,Active
PROD002250,BRD008025,GEN008025,COMP000001,Standard,1's,28.13,Active
PROD002251,BRD008026,GEN008026,COMP000001,Standard,1's,51.56,Active
PROD002252,BRD008027,GEN008027,COMP000001,Standard,1's,32.81,Active
PROD002253,BRD008028,GEN008028,COMP000001,Standard,1's,328.13,Active
PROD002254,BRD008029,GEN008029,COMP000001,Standard,1's,28.13,Active
PROD002255,BRD008030,GEN008030,COMP000001,Standard,1's,56.25,Active
PROD002256,BRD008031,GEN008031,COMP000001,Standard,1's,65.63,Active
PROD002257,BRD008032,GEN008032,COMP000001,Standard,1's,26.25,Active
PROD002258,BRD008034,GEN008034,COMP000001,Standard,1's,403.13,Active
PROD002259,BRD008035,GEN008035,COMP000001,Standard,1's,187.5,Active
PROD002260,BRD008036,GEN008036,COMP000001,Standard,1's,112.5,Active
PROD002261,BRD008038,GEN008038,COMP000001,Standard,1's,42.19,Active
PROD002262,BRD008039,GEN008039,COMP000001,Standard,1's,46.88,Active
PROD002263,BRD008040,GEN008040,COMP000001,Standard,1's,56.25,Active
PROD002264,BRD008041,GEN008041,COMP000001,Standard,1's,46.88,Active
PROD002265,BRD008042,GEN008042,COMP000001,Standard,1's,79.69,Active
PROD002266,BRD008043,GEN008043,COMP000001,Standard,1's,46.88,Active
PROD002267,BRD008044,GEN008044,COMP000001,Standard,1's,65.63,Active
PROD002268,BRD008045,GEN008045,COMP000001,Standard,1's,243.75,Active
PROD002269,BRD008046,GEN008046,COMP000001,Standard,1's,201.56,Active
PROD002270,BRD008048,GEN008048,COMP000001,Standard,1's,229.69,Active
PROD002271,BRD008051,GEN008051,COMP000001,Standard,1's,51.56,Active
PROD002272,BRD008052,GEN008052,COMP000001,Standard,1's,51.56,Active
PROD002273,BRD008053,GEN008053,COMP000001,Standard,1's,112.5,Active
PROD002274,BRD008055,GEN008055,COMP000001,Standard,1's,239.06,Active
PROD002275,BRD008056,GEN008056,COMP000001,Standard,1's,65.63,Active
PROD002276,BRD008057,GEN008057,COMP000001,Standard,1's,60.94,Active
PROD002277,BRD008058,GEN008058,COMP000001,Standard,1's,79.69,Active
PROD002278,BRD008059,GEN008059,COMP000001,Standard,1's,79.69,Active
PROD002279,BRD008060,GEN008060,COMP000001,Standard,1's,79.69,Active
PROD002280,BRD008061,GEN008061,COMP000001,Standard,1's,239.06,Active
PROD002281,BRD008062,GEN008062,COMP000001,Standard,1's,239.06,Active
PROD002282,BRD008066,GEN008066,COMP000001,Standard,1's,131.25,Active
PROD002283,BRD008067,GEN008067,COMP000001,Standard,1's,60.94,Active
PROD002284,BRD008078,GEN008078,COMP000001,Standard,1's,84.38,Active
PROD002285,BRD008080,GEN008080,COMP000001,Standard,1's,2.0,Active
PROD002286,BRD008082,GEN008082,COMP000001,Standard,1's,56.25,Active
PROD002287,BRD008087,GEN008087,COMP000001,Standard,1's,0.0,Active
PROD002288,BRD008088,GEN008088,COMP000001,Standard,1's,540.0,Active
PROD002289,BRD008089,GEN008089,COMP000001,Standard,1's,240.0,Active
PROD002290,BRD008090,GEN008090,COMP000001,Standard,1's,240.0,Active
PROD002291,BRD008091,GEN008091,COMP000001,Standard,1's,240.0,Active
PROD002292,BRD008092,GEN008092,COMP000001,Standard,1's,250.0,Active
PROD002293,BRD008093,GEN008093,COMP000001,Standard,1's,250.0,Active
PROD002294,BRD008099,GEN008099,COMP000001,Standard,1's,120.0,Active
PROD002295,BRD008100,GEN008100,COMP000001,Standard,1's,120.0,Active
PROD002296,BRD008101,GEN008101,COMP000001,Standard,1's,120.0,Active
PROD002297,BRD008102,GEN008102,COMP000001,Standard,1's,120.0,Active
PROD002298,BRD008103,GEN008103,COMP000001,Standard,1's,90.0,Active
PROD002299,BRD008104,GEN008104,COMP000001,Standard,1's,90.0,Active
PROD002300,BRD008105,GEN008105,COMP000001,Standard,1's,90.0,Active
PROD002301,BRD008106,GEN008106,COMP000001,Standard,1's,90.0,Active
PROD002302,BRD008107,GEN008107,COMP000001,Standard,5's,121.88,Active
PROD002303,BRD008108,GEN008108,COMP000001,Standard,5's,131.25,Active
PROD002304,BRD008109,GEN008109,COMP000001,Standard,5's,150.0,Active
PROD002305,BRD008110,GEN008110,COMP000001,Standard,5's,30.94,Active
PROD002306,BRD008111,GEN008111,COMP000001,Standard,5's,30.94,Active
PROD002307,BRD008113,GEN008113,COMP000001,Standard,1's mono-carton,180.0,Active
PROD002308,BRD008114,GEN008114,COMP000001,Standard,1's mono-carton,525.0,Active
PROD002309,BRD008115,GEN008115,COMP000001,Standard,1's mono-carton,525.0,Active
PROD002310,BRD008116,GEN008116,COMP000001,Standard,1's pack,9.38,Active
PROD002311,BRD008117,GEN008117,COMP000001,Standard,1's mono-carton,500.0,Active
PROD002312,BRD008120,GEN008120,COMP000001,Standard,50 pcs/Box,37.5,Active
PROD002313,BRD008121,GEN008121,COMP000001,Standard,25 Strips,210.94,Active
PROD002314,BRD008122,GEN008122,COMP000001,Standard,1 Kit,492.19,Active
PROD002315,BRD008123,GEN008123,COMP000001,Standard,1's,24.38,Active
PROD002316,BRD008124,GEN008124,COMP000001,Standard,1's,12.19,Active
PROD002317,BRD008125,GEN008125,COMP000001,Standard,1's,6.56,Active
PROD002318,BRD008126,GEN008126,COMP000001,Standard,1's Monopack,56.25,Active
PROD002319,BRD008127,GEN008127,COMP000001,Standard,1's pack,56.25,Active
PROD002320,BRD008128,GEN008128,COMP000001,Standard,1's mono-carton,88.98,Active
PROD002321,BRD008130,GEN008130,COMP000001,Standard,1's Monopack,600.0,Active
PROD002322,BRD008131,GEN008131,COMP000001,Standard,1's,46.88,Active
PROD002323,BRD008132,GEN008132,COMP000001,Standard,1's,65.63,Active
PROD002324,BRD008133,GEN008133,COMP000001,Standard,1's Monopack,937.5,Active
PROD002325,BRD008134,GEN008134,COMP000001,Standard,1's,20.0,Active
PROD002326,BRD008135,GEN008135,COMP000001,Standard,1's Monopack,150.0,Active
PROD002327,BRD008136,GEN008136,COMP000001,Standard,1's Monopack,750.0,Active
PROD002328,BRD008140,GEN008140,COMP000001,Standard,Pack of 4 Sanitary Napkins,4.0,Active
PROD002329,BRD008141,GEN008141,COMP000001,Standard,Pack of 4 Sanitary Napkins,12.0,Active
PROD002330,BRD008142,GEN008142,COMP000001,Standard,Pack of 4 Sanitary Napkins,15.0,Active
PROD002331,BRD008145,GEN008145,COMP000001,Standard,Pack of 10 Sanitary Napkins,10.0,Active
PROD002332,BRD008146,GEN008146,COMP000001,Standard,1's mono-carton,42.19,Active
PROD002333,BRD008147,GEN008147,COMP000001,Standard,1's Mono-pack,30.0,Active
PROD002334,BRD008148,GEN008148,COMP000001,Standard,1's Mono-pack,25.0,Active
PROD002335,BRD008150,GEN008150,COMP000001,Standard,1's,28.13,Active
PROD002336,BRD008151,GEN008151,COMP000001,Standard,1's,18.75,Active
PROD002337,BRD008153,GEN008153,COMP000001,Standard,1's,130.0,Active
PROD002338,BRD008154,GEN008154,COMP000001,Standard,1's,130.0,Active
PROD002339,BRD008155,GEN008155,COMP000001,Standard,Pack of 20 wipes,45.0,Active
PROD002340,BRD008156,GEN008156,COMP000001,Standard,1's,55.0,Active
PROD002341,BRD008158,GEN008158,COMP000001,Standard,1 pc in a pack,11.25,Active
PROD002342,BRD008160,GEN008160,COMP000001,Standard,Pair,3.0,Active
PROD002343,BRD008161,GEN008161,COMP000001,Standard,1's,178.13,Active
PROD002344,BRD008162,GEN008162,COMP000001,Standard,1's,140.63,Active
PROD002345,BRD008167,GEN008167,COMP000001,Standard,1's,37.5,Active
PROD002346,BRD008168,GEN008168,COMP000001,Standard,1's,770.0,Active
PROD002347,BRD008169,GEN008169,COMP000001,Standard,1's,580.0,Active
PROD002348,BRD008172,GEN008172,COMP000001,Standard,1's,464.06,Active
PROD002349,BRD008177,GEN008177,COMP000001,Standard,1's,8.0,Active
PROD002350,BRD008178,GEN008178,COMP000001,Standard,1's,3.0,Active
PROD002351,BRD008179,GEN008179,COMP000001,Standard,1's,4.0,Active
PROD002352,BRD008181,GEN008181,COMP000001,Standard,1's,60.94,Active
PROD002353,BRD008182,GEN008182,COMP000001,Standard,1's,130.0,Active
PROD002354,BRD008183,GEN008183,COMP000001,Standard,1's,140.0,Active
PROD002355,BRD008184,GEN008184,COMP000001,Standard,1's,140.0,Active
PROD002356,BRD008185,GEN008185,COMP000001,Standard,1's,140.0,Active
PROD002357,BRD008186,GEN008186,COMP000001,Standard,1's,140.0,Active
PROD002358,BRD008187,GEN008187,COMP000001,Standard,1's,170.0,Active
PROD002359,BRD008188,GEN008188,COMP000001,Standard,1's,170.0,Active
PROD002360,BRD008189,GEN008189,COMP000001,Standard,1's,170.0,Active
PROD002361,BRD008190,GEN008190,COMP000001,Standard,1's,170.0,Active
PROD002362,BRD008191,GEN008191,COMP000001,Standard,1's,180.0,Active
PROD002363,BRD008192,GEN008192,COMP000001,Standard,100 gm,47.44,Active
PROD002364,BRD008193,GEN008193,COMP000001,Standard,One in Monopack,196.88,Active
PROD002365,BRD008194,GEN008194,COMP000001,Standard,Pack of 100 in a Zip Lock Bag,90.0,Active
PROD002366,BRD008195,GEN008195,COMP000001,Standard,Pack of 50 in a Zip Lock Bag,46.88,Active
PROD002367,BRD008196,GEN008196,COMP000001,Standard,1’s in Mono Carton,0.0,Active
PROD002368,BRD008197,GEN008197,COMP000001,Standard,1’s in Mono Carton,0.0,Active
PROD002369,BRD008198,GEN008198,COMP000001,Standard,Pack of 5 Napkins,68.25,Active
PROD002370,BRD008199,GEN008199,COMP000001,Standard,Pack of 5 Sanitary Napkins,5.0,Active
PROD002371,BRD009000,GEN009000,COMP000001,Standard,One in Mono-Pack,175.0,Active
PROD002372,BRD009001,GEN009001,COMP000001,Standard,One in Mono-Pack,180.0,Active
PROD002373,BRD009002,GEN009002,COMP000001,Standard,One in Mono-Pack,185.0,Active
PROD002374,BRD009003,GEN009003,COMP000001,Standard,Three in Mono-Pack,115.0,Active
PROD002375,BRD009004,GEN009004,COMP000001,Standard,Three in Mono-Pack,12.0,Active
PROD002376,BRD009005,GEN009005,COMP000001,Standard,Three in Mono-Pack,12.0,Active
PROD002377,BRD009006,GEN009006,COMP000001,Standard,Three in Mono-Pack,12.0,Active
PROD002378,BRD009007,GEN009007,COMP000001,Standard,Three in Mono-Pack,15.0,Active
PROD002379,BRD009008,GEN009008,COMP000001,Standard,Three in Mono-Pack,15.0,Active
PROD002380,BRD009009,GEN009009,COMP000001,Standard,Three in Mono-Pack,12.0,Active
PROD002381,BRD009010,GEN009010,COMP000001,Standard,Four Strips in Mono-Pack,0.0,Active
PROD002382,BRD009011,GEN009011,COMP000001,Standard,Five in Mono-Pack,0.0,Active
PROD002383,BRD009012,GEN009012,COMP000001,Standard,One in Mono-Pack,370.0,Active
PROD002384,BRD009013,GEN009013,COMP000001,Standard,One in Mono-Pack,375.0,Active
PROD002385,BRD009014,GEN009014,COMP000001,Standard,One in Mono-Pack,380.0,Active
PROD002386,BRD009015,GEN009015,COMP000001,Standard,One in Mono-Pack,385.0,Active
PROD002387,BRD009016,GEN009016,COMP000001,Standard,One in Mono-Pack,390.0,Active
PROD002388,BRD009017,GEN009017,COMP000001,Standard,Pair in Mono-Pack,150.0,Active
PROD002389,BRD009018,GEN009018,COMP000001,Standard,Pair in Mono-Pack,150.0,Active
PROD002390,BRD009019,GEN009019,COMP000001,Standard,Pair in Mono-Pack,155.0,Active
PROD002391,BRD009020,GEN009020,COMP000001,Standard,Pair in Mono-Pack,155.0,Active
PROD002392,BRD009021,GEN009021,COMP000001,Standard,Pair in Mono-Pack,140.0,Active
PROD002393,BRD009022,GEN009022,COMP000001,Standard,Pair in Mono-Pack,140.0,Active
PROD002394,BRD009023,GEN009023,COMP000001,Standard,Pair in Mono-Pack,150.0,Active
PROD002395,BRD009024,GEN009024,COMP000001,Standard,Pair in Mono-Pack,150.0,Active
PROD002396,BRD009025,GEN009025,COMP000001,Standard,Five in Mono-Pack X 100,28.13,Active
PROD002397,BRD009026,GEN009026,COMP000001,Standard,Five in Mono-Pack,42.19,Active
PROD002398,BRD009027,GEN009027,COMP000001,Standard,Ten in Mono-Pack,0.0,Active
PROD002399,BRD009028,GEN009028,COMP000001,Standard,One in Mono-Pack,234.38,Active
PROD002400,BRD009029,GEN009029,COMP000001,Standard,One in Mono-Pack,0.0,Active
PROD002401,BRD009030,GEN009030,COMP000001,Standard,Pack of 10 Sanitary Napkins,30.0,Active
PROD002402,BRD009031,GEN009031,COMP000001,Standard,10's in Mono-Pack,84.38,Active
PROD002403,BRD009032,GEN009032,COMP000001,Standard,10's in Mono-Pack,93.75,Active
PROD002404,BRD009033,GEN009033,COMP000001,Standard,10's in Mono-Pack,135.94,Active
PROD002405,BRD009034,GEN009034,COMP000001,Standard,10's in Mono-Pack,0.0,Active
PROD002406,BRD009035,GEN009035,COMP000001,Standard,10's in Mono-Pack,346.88,Active
PROD002407,BRD009036,GEN009036,COMP000001,Standard,10's in Mono-Pack,379.69,Active
PROD002408,BRD009037,GEN009037,COMP000001,Standard,10's in Mono-Pack,0.0,Active
PROD002409,BRD009038,GEN009038,COMP000001,Standard,10's in Mono-Pack,79.69,Active
PROD002410,BRD009039,GEN009039,COMP000001,Standard,1's pair in sealed poly pack and in Mono-carton,200.0,Active
PROD002411,BRD009040,GEN009040,COMP000001,Standard,1's pair in sealed poly pack and in Mono-carton,200.0,Active
PROD002412,BRD009041,GEN009041,COMP000001,Standard,1's pair in sealed poly pack and in Mono-carton,200.0,Active
PROD002413,BRD009042,GEN009042,COMP000001,Standard,1's pack in sealed poly pack,0.0,Active
PROD002414,BRD009043,GEN009043,COMP000001,Standard,1's in sealed poly pack,0.0,Active
PROD002415,BRD009044,GEN009044,COMP000001,Standard,1's in sealed poly pack,0.0,Active
PROD002416,BRD009045,GEN009045,COMP000001,Standard,"1 Cooling Case, 2 unit Gel Cool Pack, 1 Unit Insulin Pen Folder and 1 Carry Bag",0.0,Active
PROD002417,BRD009046,GEN009046,COMP000001,Standard,1's,0.0,Active
PROD002418,BRD009047,GEN009047,COMP000001,Standard,1's,0.0,Active
PROD002419,BRD009048,GEN009048,COMP000001,Standard,1's,0.0,Active
PROD002420,BRD009049,GEN009049,COMP000001,Standard,5's in a pack,0.0,Active
PROD002421,BRD009050,GEN009050,COMP000001,Standard,3's in a pack,0.0,Active
PROD002422,BRD009051,GEN009051,COMP000001,Standard,1 pair,0.0,Active
PROD002423,BRD009052,GEN009052,COMP000001,Standard,1 pair,0.0,Active
PROD002424,BRD009053,GEN009053,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002425,BRD009054,GEN009054,COMP000001,Standard,5's in a pack,0.0,Active
PROD002426,BRD009055,GEN009055,COMP000001,Standard,Pack of 5 pcs,0.0,Active
PROD002427,BRD009056,GEN009056,COMP000001,Standard,Pack of 2,0.0,Active
PROD002428,BRD009057,GEN009057,COMP000001,Standard,Pack of 10 pcs,0.0,Active
PROD002429,BRD009058,GEN009058,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002430,BRD009059,GEN009059,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002431,BRD009060,GEN009060,COMP000001,Standard,1/4 inch x 4 in 10 strips pack,0.0,Active
PROD002432,BRD009061,GEN009061,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002433,BRD009062,GEN009062,COMP000001,Standard,2 cm X 3 m in Monopack,0.0,Active
PROD002434,BRD009063,GEN009063,COMP000001,Standard,3 cm X 3 m in Monopack,0.0,Active
PROD002435,BRD009064,GEN009064,COMP000001,Standard,4 cm X 3 m in Monopack,0.0,Active
PROD002436,BRD009065,GEN009065,COMP000001,Standard,5 cm X 3 m in Monopack,0.0,Active
PROD002437,BRD009066,GEN009066,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002438,BRD009067,GEN009067,COMP000001,Standard,One in Mono-Carton,0.0,Active
PROD002439,BRD009068,GEN009068,COMP000001,Standard,100 Ear Buds,0.0,Active
